2.404778564453125000e+03
2.407787109375000000e+03
2.473926025390625000e+03
2.384823486328125000e+03
2.289738281250000000e+03
2.199989257812500000e+03
2.192340087890625000e+03
2.256720947265625000e+03
2.211947021484375000e+03
2.166896484375000000e+03
2.159962890625000000e+03
2.250689208984375000e+03
2.280926513671875000e+03
2.192340087890625000e+03
2.151521484375000000e+03
2.192274414062500000e+03
2.140666015625000000e+03
2.136224853515625000e+03
2.156807373046875000e+03
2.122400878906250000e+03
2.119233642578125000e+03
2.128643798828125000e+03
2.170932373046875000e+03
2.177347412109375000e+03
2.188342285156250000e+03
2.119006103515625000e+03
2.126333496093750000e+03
2.114640625000000000e+03
2.451927734375000000e+03
2.106635742187500000e+03
2.114143554687500000e+03
2.156067138671875000e+03
2.115788330078125000e+03
2.163808593750000000e+03
2.160840820312500000e+03
2.182671142578125000e+03
2.143255615234375000e+03
2.144968505859375000e+03
2.108170166015625000e+03
2.103342529296875000e+03
2.103569580078125000e+03
2.117978027343750000e+03
2.094817138671875000e+03
2.286534179687500000e+03
2.097046386718750000e+03
2.108531738281250000e+03
2.116182128906250000e+03
2.411610595703125000e+03
2.169088134765625000e+03
2.085239990234375000e+03
2.098376464843750000e+03
2.096132080078125000e+03
2.119002197265625000e+03
2.094949462890625000e+03
2.084008544921875000e+03
2.072097656250000000e+03
2.088892822265625000e+03
2.206816650390625000e+03
2.123197509765625000e+03
2.150990478515625000e+03
2.083931640625000000e+03
2.076521240234375000e+03
2.085870117187500000e+03
2.065272216796875000e+03
2.064036132812500000e+03
2.064071289062500000e+03
2.056617919921875000e+03
2.059364501953125000e+03
2.083216064453125000e+03
2.162992675781250000e+03
2.064356689453125000e+03
2.148622802734375000e+03
2.050421386718750000e+03
2.050674804687500000e+03
2.057680908203125000e+03
2.091668212890625000e+03
2.063483642578125000e+03
2.241054687500000000e+03
2.081662109375000000e+03
2.050271728515625000e+03
2.450784179687500000e+03
2.049984130859375000e+03
2.174337402343750000e+03
2.050568603515625000e+03
2.069798339843750000e+03
